Record,SppNumb,Species,Length_mm,Weight_g,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,NetNumb,NetCount,Condition (Fulton's K),Condition Filtered,Strategy,100mmGroup
47307,8,KOK,332,309,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,84.44,TRUE,Pre-Biop,300
47308,8,KOK,334,320,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,85.88,TRUE,Pre-Biop,300
47332,8,KOK,336,371,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,97.8,TRUE,Pre-Biop,300
47303,8,KOK,339,300,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,77.01,TRUE,Pre-Biop,300
47310,8,KOK,339,340,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,87.27,TRUE,Pre-Biop,300
47309,8,KOK,343,350,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Inner,Fall,185,,86.73,TRUE,Pre-Biop,300
47389,8,KOK,276,245,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,116.53,TRUE,Pre-Biop,200
47388,8,KOK,279,238,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,109.59,TRUE,Pre-Biop,200
47362,8,KOK,288,214,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,89.59,TRUE,Pre-Biop,200
47377,8,KOK,292,242,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,97.2,TRUE,Pre-Biop,200
47385,8,KOK,294,256,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,100.74,TRUE,Pre-Biop,200
47353,8,KOK,296,224,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,86.37,TRUE,Pre-Biop,200
47367,8,KOK,297,242,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,92.37,TRUE,Pre-Biop,200
47365,8,KOK,300,248,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,91.85,TRUE,Pre-Biop,300
47376,8,KOK,300,261,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,96.67,TRUE,Pre-Biop,300
47372,8,KOK,301,258,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,94.61,TRUE,Pre-Biop,300
47359,8,KOK,305,251,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,88.47,TRUE,Pre-Biop,300
47366,8,KOK,306,264,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,92.14,TRUE,Pre-Biop,300
47374,8,KOK,309,284,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,96.26,TRUE,Pre-Biop,300
47351,8,KOK,311,259,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,86.1,TRUE,Pre-Biop,300
47369,8,KOK,311,281,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,93.42,TRUE,Pre-Biop,300
47370,8,KOK,311,281,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,93.42,TRUE,Pre-Biop,300
47384,8,KOK,311,301,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,100.07,TRUE,Pre-Biop,300
47364,8,KOK,312,276,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,90.88,TRUE,Pre-Biop,300
47375,8,KOK,313,296,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,96.53,TRUE,Pre-Biop,300
47379,8,KOK,313,300,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,97.83,TRUE,Pre-Biop,300
47380,8,KOK,315,306,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,97.9,TRUE,Pre-Biop,300
47363,8,KOK,316,284,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,90,TRUE,Pre-Biop,300
47387,8,KOK,316,328,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,103.95,TRUE,Pre-Biop,300
47361,8,KOK,317,284,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,89.15,TRUE,Pre-Biop,300
47382,8,KOK,318,319,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,99.2,TRUE,Pre-Biop,300
47378,8,KOK,319,317,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,97.65,TRUE,Pre-Biop,300
47381,8,KOK,319,318,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,97.96,TRUE,Pre-Biop,300
47352,8,KOK,321,285,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,86.16,TRUE,Pre-Biop,300
47386,8,KOK,321,338,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,102.19,TRUE,Pre-Biop,300
47368,8,KOK,322,311,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,93.15,TRUE,Pre-Biop,300
47373,8,KOK,322,318,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,95.25,TRUE,Pre-Biop,300
47383,8,KOK,326,346,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,99.87,TRUE,Pre-Biop,300
47354,8,KOK,331,316,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,87.14,TRUE,Pre-Biop,300
47356,8,KOK,331,318,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,87.69,TRUE,Pre-Biop,300
47360,8,KOK,332,324,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,88.54,TRUE,Pre-Biop,300
47371,8,KOK,332,344,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,94,TRUE,Pre-Biop,300
47357,8,KOK,334,328,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,88.03,TRUE,Pre-Biop,300
47350,8,KOK,335,312,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,82.99,TRUE,Pre-Biop,300
47358,8,KOK,335,331,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,88.04,TRUE,Pre-Biop,300
47355,8,KOK,336,332,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,87.52,TRUE,Pre-Biop,300
47349,8,KOK,345,324,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Murray,13,1,Outer,Fall,187,,78.9,TRUE,Pre-Biop,300
47421,8,KOK,255,144,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,86.84,TRUE,Pre-Biop,200
47425,8,KOK,255,145,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,87.45,TRUE,Pre-Biop,200
47431,8,KOK,280,228,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,103.86,TRUE,Pre-Biop,200
47424,8,KOK,311,263,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,87.43,TRUE,Pre-Biop,300
47428,8,KOK,311,268,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,89.1,TRUE,Pre-Biop,300
47430,8,KOK,314,281,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,90.76,TRUE,Pre-Biop,300
47416,8,KOK,324,278,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,81.74,TRUE,Pre-Biop,300
47418,8,KOK,324,285,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,83.79,TRUE,Pre-Biop,300
47419,8,KOK,324,290,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,85.26,TRUE,Pre-Biop,300
47422,8,KOK,324,296,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,87.03,TRUE,Pre-Biop,300
47427,8,KOK,325,303,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,88.27,TRUE,Pre-Biop,300
47429,8,KOK,326,309,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,89.19,TRUE,Pre-Biop,300
47417,8,KOK,327,287,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,82.08,TRUE,Pre-Biop,300
47415,8,KOK,330,288,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,80.14,TRUE,Pre-Biop,300
47423,8,KOK,334,325,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,87.23,TRUE,Pre-Biop,300
47414,8,KOK,340,304,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,77.35,TRUE,Pre-Biop,300
47420,8,KOK,340,337,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,85.74,TRUE,Pre-Biop,300
47413,8,KOK,343,303,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,75.09,TRUE,Pre-Biop,300
47426,8,KOK,365,428,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Inner,Fall,189,,88.02,TRUE,Pre-Biop,300
47472,8,KOK,305,286,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,100.8,TRUE,Pre-Biop,300
47473,8,KOK,306,290,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,101.21,TRUE,Pre-Biop,300
47465,8,KOK,309,264,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,89.48,TRUE,Pre-Biop,300
47471,8,KOK,310,298,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,100.03,TRUE,Pre-Biop,300
47467,8,KOK,312,275,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,90.55,TRUE,Pre-Biop,300
47454,8,KOK,313,246,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,80.22,TRUE,Pre-Biop,300
47458,8,KOK,315,260,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,83.18,TRUE,Pre-Biop,300
47464,8,KOK,315,278,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,88.94,TRUE,Pre-Biop,300
47470,8,KOK,315,298,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,95.34,TRUE,Pre-Biop,300
47457,8,KOK,319,270,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,83.17,TRUE,Pre-Biop,300
47469,8,KOK,320,306,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,93.38,TRUE,Pre-Biop,300
47463,8,KOK,324,296,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,87.03,TRUE,Pre-Biop,300
47459,8,KOK,325,286,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,83.31,TRUE,Pre-Biop,300
47460,8,KOK,325,289,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,84.19,TRUE,Pre-Biop,300
47462,8,KOK,327,303,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,86.66,TRUE,Pre-Biop,300
47468,8,KOK,327,322,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,92.09,TRUE,Pre-Biop,300
47456,8,KOK,328,292,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,82.75,TRUE,Pre-Biop,300
47461,8,KOK,335,321,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,85.38,TRUE,Pre-Biop,300
47455,8,KOK,338,315,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,81.58,TRUE,Pre-Biop,300
47453,8,KOK,339,312,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,80.09,TRUE,Pre-Biop,300
47452,8,KOK,340,312,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,79.38,TRUE,Pre-Biop,300
47466,8,KOK,342,358,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Point Young,17,1,Outer,Fall,192,,89.5,TRUE,Pre-Biop,300
47538,8,KOK,257,163,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,96.03,TRUE,Pre-Biop,200
47481,8,KOK,263,121,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,66.51,TRUE,Pre-Biop,200
47495,8,KOK,278,174,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,80.99,TRUE,Pre-Biop,200
47531,8,KOK,281,204,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,91.94,TRUE,Pre-Biop,200
47542,8,KOK,281,224,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,100.96,TRUE,Pre-Biop,200
47539,8,KOK,284,220,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,96.04,TRUE,Pre-Biop,200
47486,8,KOK,285,180,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,77.76,TRUE,Pre-Biop,200
47523,8,KOK,285,204,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,88.12,TRUE,Pre-Biop,200
47518,8,KOK,290,212,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,86.92,TRUE,Pre-Biop,200
47491,8,KOK,291,198,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,80.35,TRUE,Pre-Biop,200
47537,8,KOK,294,243,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,95.62,TRUE,Pre-Biop,200
47493,8,KOK,296,210,Male,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,80.97,TRUE,Pre-Biop,200
47505,8,KOK,297,220,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,83.98,TRUE,Pre-Biop,200
47528,8,KOK,299,241,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,90.16,TRUE,Pre-Biop,200
47502,8,KOK,300,224,Female,,9,29,1988,9/29/1988,Koocanusa,Rexford,1,,North Sophie,18,1,Inner,Fall,194,,82.96,TRUE,Pre-Biop,300
